Container length (in m) = 100
Container width (in m) = 200
Container depth (in m) = 400
Total number of bodies = 1000
Body radius (in m) = 0.5
Body mass (in Kg) = 1
Time step for running simulation (dt) (in secs) = 0.01
Initial coordinates =
197.529998 58.200000 99.940000 
185.859999 64.410000 392.839998 
184.639998 40.910001 36.320001 
156.539999 98.649998 81.680001 
123.080000 50.890000 335.139999 
154.429998 72.669999 233.540000 
170.909998 67.110000 333.299999 
155.479999 90.299998 138.260000 
124.080000 94.359998 189.290001 
162.289999 70.589998 292.280000 
174.589999 81.489999 340.479999 
137.040000 94.449997 220.479999 
162.679999 64.180000 293.989999 
153.000000 23.950002 278.770000 
185.429998 10.840001 332.389999 
180.049999 20.010001 83.550001 
136.389998 92.589998 2.080003 
168.079999 54.249999 28.960002 
128.790000 97.479998 255.390000 
182.089998 44.590000 55.800001 
162.389999 81.809999 364.209999 
108.050000 94.799998 93.700001 
185.839998 31.720000 83.530001 
100.720000 87.049998 174.410001 
138.989999 46.550002 389.429998 
101.130000 80.729999 2.350002 
138.349999 41.200001 142.120001 
156.399999 4.090002 316.489999 
146.089999 58.570000 224.060000 
161.129999 72.250000 366.869998 
130.100000 15.520001 322.609999 
139.610000 53.710000 22.290002 
166.769999 10.180002 195.620001 
167.529999 57.200000 40.240001 
131.819999 83.550001 4.110002 
101.309999 49.360000 282.470001 
159.079999 96.389998 90.070000 
131.889999 89.949998 5.250001 
112.910000 81.939998 333.650000 
172.089998 39.330000 290.269998 
110.020000 95.399997 294.579999 
146.499999 93.119999 256.280000 
121.330000 4.710002 198.910000 
193.309997 57.769999 132.400001 
199.159997 30.030001 118.970001 
154.200000 83.649999 377.569998 
157.219999 2.060002 110.800000 
173.919999 90.069998 291.590000 
191.869998 26.770002 131.480000 
144.029999 74.819999 122.950000 
141.699999 85.189998 182.690001 
147.639999 56.200000 50.920002 
183.099998 31.340001 20.150002 
107.240000 77.549999 308.249999 
151.849999 8.810001 23.630002 
117.900000 42.040001 371.219998 
193.789998 18.370001 79.300001 
147.979999 12.380002 69.580001 
118.110000 98.869998 34.420001 
181.340002 64.340000 3.500003 
138.599999 56.930000 308.039999 
161.589998 34.250001 196.650000 
137.629999 55.420000 77.040001 
127.869999 9.270002 83.489999 
175.639996 18.370000 101.570003 
192.379998 85.049998 73.470001 
192.649998 2.170002 216.630000 
181.279998 72.879998 170.760000 
179.889999 48.260000 383.099998 
185.999998 90.259998 300.240000 
118.180000 34.610001 344.429999 
119.090000 73.790004 201.399999 
152.409999 15.710001 127.860000 
120.810000 1.380001 386.869998 
162.479999 97.519998 341.549999 
199.079999 2.960001 12.960001 
123.979999 18.790001 370.139998 
137.449999 58.760000 155.910000 
115.160000 33.850001 302.529999 
164.459999 72.639999 270.529999 
131.440000 73.949999 226.260000 
141.979999 15.010001 131.180000 
115.520000 80.889998 122.210001 
183.689997 14.690001 218.760000 
114.760000 66.219999 219.530000 
124.530000 38.300001 214.860000 
112.850000 40.260001 396.809998 
192.359998 1.860002 249.170000 
195.469998 49.310000 15.410001 
164.739999 80.639999 72.130001 
106.489999 86.249998 242.370000 
147.399999 74.119998 225.920000 
134.169999 57.749999 227.410000 
159.489999 88.009999 387.669998 
110.080000 73.319999 352.819998 
195.609998 45.260000 312.099999 
185.449998 1.540002 194.420000 
121.899999 10.280002 356.439999 
163.149999 84.790000 320.260001 
151.030000 3.420002 250.549999 
156.359999 74.689999 12.600002 
119.170000 76.819993 200.820001 
163.209998 40.140000 192.150001 
179.869998 15.840001 186.680000 
181.789998 49.009999 235.650000 
119.880000 89.279998 361.689998 
131.549999 5.910002 138.260000 
186.739998 66.100000 303.600000 
188.739998 10.070001 323.039999 
166.779999 12.650002 52.400001 
143.280000 21.210002 346.319998 
152.069999 62.960000 241.930000 
112.730001 84.419997 136.920001 
112.700000 59.819999 54.670001 
188.209998 94.839998 228.690000 
111.850000 1.550003 288.149999 
198.929999 93.719999 12.550001 
138.649999 61.780000 130.210001 
115.980000 1.260002 55.750001 
137.070001 26.800002 229.650000 
124.300000 3.970002 161.910001 
196.579998 11.580001 302.429999 
173.519999 27.300001 58.910001 
143.009999 47.520000 61.990001 
146.089999 23.980001 87.960001 
101.790000 46.860001 225.900000 
195.429998 60.210000 345.849999 
142.520000 81.019998 250.250000 
127.740000 46.760001 250.840000 
159.079999 46.290001 364.409998 
177.369998 39.380001 304.839999 
164.659998 65.849999 324.619999 
100.780000 72.189999 341.379999 
155.349998 32.270002 335.839999 
153.879998 70.269998 244.049999 
127.250000 79.189999 346.789999 
114.200000 51.720000 219.910000 
183.289998 61.669999 136.300001 
177.769998 54.589996 118.239999 
next step
62.478414 87.034098 243.877936 
61.463160 96.276053 76.174549 
24.619910 85.230573 235.961977 
80.664419 57.395425 341.372865 
94.287562 12.840856 208.849004 
35.679894 27.585003 151.311587 
99.218729 79.133710 115.176784 
30.649691 94.905158 89.470684 
18.345185 33.954959 115.736295 
85.019063 37.077254 9.592232 
52.040806 45.366450 154.788128 
26.627119 61.957052 34.273375 
98.616353 88.345380 239.150380 
6.242501 78.411687 79.795255 
45.908205 49.832122 168.166887 
7.046180 69.784338 5.495526 
52.532886 23.664946 164.057803 
19.097666 37.294304 250.470297 
50.731081 7.186601 168.929348 
33.736587 11.734876 150.957268 
27.606649 43.299596 131.801722 
70.736073 39.281667 153.908955 
44.391240 70.095331 42.415511 
69.253516 98.033344 247.245420 
53.037093 44.820636 357.392542 
85.325937 88.137338 108.843689 
73.189194 59.450342 318.241876 
97.680565 2.414108 272.729209 
3.034074 18.915052 293.435447 
94.933226 52.776370 166.407791 
22.743668 87.105844 86.268107 
5.181536 30.137565 117.560628 
15.561371 63.719156 8.645872 
83.293775 96.951265 359.179023 
49.527065 38.643883 332.848988 
39.698913 6.542842 68.301917 
63.027908 74.568122 255.799414 
54.599989 99.032871 180.662553 
38.802141 90.583337 46.126078 
33.161131 16.775684 120.366832 
37.689524 2.563227 296.452055 
16.595055 0.838721 187.748388 
40.896734 77.969631 258.346096 
97.037308 63.194687 27.830010 
55.463678 48.934835 7.164582 
57.908701 96.801731 291.167728 
92.665826 30.034133 348.059570 
94.961545 70.616429 258.349621 
60.552138 38.397294 27.290375 
0.868510 32.778928 289.208444 
36.361988 38.745176 22.245946 
6.134331 70.085081 315.501780 
39.094775 29.387707 302.352702 
54.596160 4.442869 121.437985 
88.784118 55.053408 199.718397 
26.184217 37.943408 245.676743 
32.071693 21.920784 54.574428 
56.162820 16.630360 1.760047 
22.454336 60.980270 345.496590 
62.541808 90.334041 226.424515 
20.283783 30.655956 195.035088 
34.669142 13.619758 397.718833 
34.103778 14.782778 79.635765 
8.678220 38.912261 121.232104 
29.582623 38.646366 341.524295 
90.830842 79.080019 394.254952 
35.780916 10.897361 243.657034 
57.763588 19.688271 273.364970 
93.334794 55.891890 291.501229 
27.575283 41.831255 42.685286 
87.669758 20.628983 264.815303 
22.260625 50.499597 201.638591 
76.107740 78.138819 54.854309 
52.516255 24.811701 25.528155 
73.751410 91.477591 227.540478 
26.292816 38.776727 311.550402 
44.424854 15.082265 145.072068 
80.720203 4.383568 140.364650 
44.801043 40.343950 287.216716 
58.400003 41.982504 68.319904 
49.340620 49.603356 52.445360 
99.427386 89.192544 70.410256 
91.556577 89.102717 285.063569 
28.193249 17.609461 259.916941 
61.447849 70.836960 63.460547 
62.199105 44.195501 286.072447 
42.520062 98.464610 375.956710 
85.102726 57.076572 311.785653 
89.240339 57.235700 91.328432 
8.332230 37.358634 73.089862 
32.211504 42.261846 222.548869 
98.579850 51.071756 306.555353 
96.856089 46.784066 126.717957 
35.568762 44.581106 81.485462 
96.239254 50.371257 114.508273 
64.923712 77.493541 313.927197 
56.855125 45.413218 382.055182 
78.134400 66.512207 390.010298 
82.749620 8.793014 17.687694 
71.247687 34.776563 66.224250 
73.473079 66.645656 10.121356 
65.603674 33.493499 276.403863 
66.621748 66.066772 388.797925 
82.608343 11.545734 159.598135 
84.758311 57.536094 72.551399 
66.333232 5.754503 252.856145 
86.861232 30.181642 322.196758 
91.564980 73.088388 122.682190 
48.580110 2.276893 246.894053 
23.281811 90.701738 89.298825 
10.105068 64.498965 159.311870 
43.142315 8.022504 265.016158 
18.098694 7.381642 287.284910 
61.611230 99.389104 137.149609 
43.969501 98.394946 71.778361 
94.155411 39.363756 190.682567 
89.953350 64.681535 172.356444 
68.217645 69.586105 105.314094 
34.376193 71.073700 261.194138 
4.945480 6.263054 347.570305 
76.888011 11.082976 214.547647 
31.277409 93.626860 266.395884 
68.192289 20.541433 114.017252 
52.297621 15.119110 333.699007 
39.751866 50.152576 163.648052 
95.630265 50.311059 171.557315 
98.011938 91.528403 199.123813 
75.048365 50.066588 128.959020 
72.206833 73.707714 205.391081 
14.574967 36.401877 355.246890 
84.833908 28.715407 398.357599 
92.833935 70.435405 339.879295 
85.691858 50.661477 164.340638 
77.066132 74.387692 241.209984 
24.252812 83.680023 15.297242 
25.378726 65.559982 137.336822 
89.356098 88.843814 304.456137 
89.127026 15.856796 174.492880 
69.424333 19.370781 217.175934 
78.777873 92.371091 52.889854 
49.718683 12.488771 44.655790 
27.488468 57.575613 75.527588 
10.296448 17.105971 31.816457 
46.317448 33.156555 173.535052 
92.414319 97.377155 135.364902 
14.054200 74.179527 257.636077 
60.700041 37.790470 166.923838 
49.742526 22.770256 308.356894 
21.727776 75.852657 62.729999 
6.509688 4.836489 129.951298 
44.727925 44.851723 213.337900 
99.133493 4.372669 287.453215 
68.738634 37.191969 139.448770 
76.317604 63.351580 291.473652 
17.309434 69.122939 150.901645 
21.362155 68.082605 314.112756 
60.485909 16.001650 210.578226 
19.488834 13.657568 91.668938 
22.822014 25.261754 182.171187 
31.938181 47.085151 277.577643 
86.608573 70.409880 384.054491 
11.843131 35.762348 329.826335 
22.513122 15.478765 66.866691 
12.839312 53.686354 270.619874 
96.827618 48.185278 259.980408 
74.375291 12.843989 374.012920 
12.985032 27.082751 128.946945 
3.861940 50.417589 308.151093 
47.120887 87.343783 337.369043 
53.778870 87.902605 113.242478 
46.059849 93.380709 140.995001 
84.279353 87.923826 309.848144 
4.598013 96.204683 190.947856 
26.034223 53.631162 265.890955 
51.280816 33.574640 9.163251 
81.394352 89.575806 388.239988 
62.119490 98.109927 231.728794 
12.265283 17.873199 63.919159 
42.186218 88.056298 79.334727 
8.474087 82.461473 243.710437 
72.336188 94.234137 282.977369 
36.566806 33.643561 295.760195 
98.918060 66.900545 359.694197 
96.215140 34.254351 42.747497 
87.004733 93.134715 35.726161 
57.071193 21.380474 277.591741 
36.127283 76.837942 216.150354 
58.809636 97.390084 140.158124 
24.001901 46.946086 168.173448 
42.386715 5.415761 235.614821 
47.089929 54.642510 142.296080 
61.663561 22.905888 61.480554 
54.498907 83.100377 262.347838 
86.982746 71.794954 295.384036 
62.505823 24.152583 253.381320 
46.109541 46.539983 334.506714 
26.521774 43.542172 80.406562 
79.390852 53.038390 56.171500 
52.778076 50.646707 370.468086 
38.820597 70.354363 22.208296 
47.874542 84.975860 281.706615 
52.625109 23.876628 44.458131 
48.325989 61.581054 58.928282 
65.460125 78.378920 218.911909 
85.995293 50.955141 156.158848 
74.074455 17.465647 170.132078 
97.653805 45.130501 285.356168 
73.106431 55.493477 273.948728 
78.437027 75.897524 356.543425 
73.017542 48.749850 217.277811 
71.838266 46.446054 272.617253 
10.921401 80.682694 246.040506 
3.387778 65.600098 181.569881 
46.436547 76.212285 9.182814 
29.277577 43.100152 267.645792 
77.966373 87.597532 183.602608 
16.408417 38.070717 57.546046 
97.723414 39.433149 344.739547 
46.241151 68.053002 288.910149 
86.728139 46.527468 169.945720 
25.428229 54.236514 269.323338 
20.286167 25.847729 64.146822 
19.805613 87.255670 188.488563 
63.458290 22.070270 204.633065 
59.465718 33.523594 351.682489 
86.802977 76.847651 229.580846 
3.422729 10.711730 187.437611 
72.844476 10.458538 190.020656 
12.949899 92.342629 397.185400 
88.562724 48.039914 133.965535 
59.475739 27.408725 175.384227 
13.402540 36.641882 160.652661 
35.686883 44.569037 377.151453 
76.800880 21.998768 50.604009 
49.766102 95.029408 40.592795 
73.175744 56.300439 327.150561 
72.880074 52.571198 305.207972 
46.320831 40.621198 217.721233 
6.762198 41.893689 289.348025 
14.573214 68.037823 66.788780 
11.780570 24.180458 130.424962 
65.610761 54.096534 351.536435 
14.709384 59.926149 316.359614 
58.738353 85.776405 360.179159 
3.554266 22.499088 133.058218 
61.915975 83.520740 375.701156 
56.927215 4.455197 281.952247 
4.059058 53.788152 283.833964 
88.398492 36.249477 185.657920 
43.635187 57.386399 243.721985 
89.793087 67.844085 341.874655 
1.610466 34.737114 377.856198 
8.235384 97.955521 335.000736 
45.976478 43.908728 190.998028 
47.994351 71.749759 205.189980 
57.187244 22.129664 135.932718 
28.022371 11.498656 282.777540 
8.555280 44.414540 353.924840 
91.066587 11.849376 351.832535 
95.428138 7.788432 332.446027 
57.178910 46.009836 34.415519 
73.763915 30.768407 164.627089 
80.017495 76.081618 31.477890 
82.776860 63.220542 387.381091 
19.020515 94.370616 383.259307 
4.565102 31.816720 80.303043 
90.910830 12.016383 336.235468 
87.634130 39.657753 206.135677 
7.867219 5.964684 53.048255 
57.370407 56.455608 233.831426 
39.646824 95.931042 396.363113 
33.575481 39.682064 374.214370 
11.187675 60.367102 179.450925 
41.603352 56.386609 293.661422 
44.673832 16.387778 238.100339 
69.119176 86.909238 83.643553 
34.465806 38.206613 279.375302 
53.965206 0.832661 41.733250 
66.499514 62.660108 184.700305 
72.451907 47.166258 348.131250 
47.649336 20.202033 53.751279 
69.637533 27.661125 328.743312 
73.063958 6.827177 203.351048 
50.345592 3.285263 20.726595 
49.063473 21.530726 136.247098 
29.002632 92.156149 234.712607 
90.796006 51.088906 46.725910 
54.666181 5.002630 120.967993 
16.244881 46.789099 305.971118 
12.041275 11.264053 144.137681 
46.447257 19.292854 65.586477 
49.401103 81.792109 185.779368 
22.289228 16.843562 228.370135 
4.062991 22.537234 231.701337 
1.192339 89.826747 177.801975 
51.205946 93.028526 241.198958 
20.689328 33.626421 58.872380 
1.310734 9.743204 244.069289 
30.879696 3.538770 336.108002 
31.064039 25.942677 189.925593 
9.711175 7.310341 383.666463 
61.831183 92.600214 32.683942 
35.554672 92.000992 177.522993 
79.157294 67.047210 138.805081 
24.049296 85.309892 51.553963 
83.230468 67.698731 96.287931 
65.028700 32.732278 71.622684 
77.381157 98.858434 40.263534 
66.133704 7.165363 226.649025 
34.072280 41.938272 286.470801 
72.937040 45.351609 296.952960 
86.807773 73.157519 174.941475 
88.818264 25.294513 251.879984 
93.680909 48.768564 295.989999 
11.574600 45.269438 326.242757 
38.137011 89.074779 144.501867 
7.326333 27.429405 161.330710 
87.029226 86.338048 8.047564 
12.514456 60.037677 249.033495 
53.533671 8.249321 142.385047 
17.491232 22.889242 99.748336 
22.573846 30.591607 116.805996 
58.614719 80.333939 188.435504 
41.874138 7.662285 79.593642 
14.834205 50.421128 318.172951 
4.144274 42.290465 357.791383 
42.491254 87.715717 58.169664 
77.153409 80.652230 0.822549 
1.634900 55.307347 288.356430 
2.638159 25.682997 309.379604 
23.114543 5.787862 325.442179 
58.394926 89.875249 23.154899 
23.618143 34.010046 110.964434 
98.974750 86.479202 283.219090 
57.946733 88.488838 179.297585 
56.639217 81.053187 87.701145 
26.284663 69.617991 166.640551 
99.148428 47.666942 335.260043 
78.872802 54.343515 253.583087 
90.957643 49.802384 21.060785 
85.241192 63.160803 252.052113 
25.246887 85.579153 34.825865 
55.644407 8.022017 238.097184 
83.079253 55.180099 7.053821 
44.058122 31.777592 86.595635 
64.289445 68.694037 94.143260 
16.815175 6.389621 128.081822 
45.223292 39.667582 359.661728 
91.601851 29.159421 323.128583 
39.354674 88.893731 84.862955 
73.882457 3.953895 277.194463 
97.210291 32.527030 177.575056 
93.187253 23.672718 181.276210 
62.194950 14.967170 105.471651 
40.757631 60.069579 287.178447 
53.421216 40.714635 234.959256 
63.502951 42.236546 194.478563 
63.275725 54.990560 355.953801 
69.181894 63.362411 98.620219 
30.197812 77.238091 258.874319 
51.174097 95.458365 217.573857 
89.243179 66.669386 277.629742 
11.226826 85.316436 172.114444 
91.343758 72.234753 178.741027 
54.534262 21.154507 173.225948 
26.885852 32.715202 330.318862 
85.216567 27.305502 94.229243 
79.219162 86.530170 312.798984 
21.730665 26.204825 362.582890 
86.253409 17.631590 387.740574 
34.441339 40.474652 328.111160 
71.327030 80.382378 70.659457 
43.531597 89.735502 28.719349 
92.698812 82.952124 101.310652 
45.487857 17.353890 106.148469 
79.993056 38.477642 331.416891 
68.579358 54.457364 330.207121 
46.934573 72.928437 74.385896 
36.935200 72.663536 265.058708 
90.861301 27.115901 40.430654 
80.717422 72.736496 306.597550 
11.887241 45.739504 314.052873 
82.427492 43.014148 262.007500 
81.899421 6.541480 124.518318 
7.812521 15.585385 277.218756 
88.499249 30.308189 100.917932 
87.147363 92.334211 284.349130 
23.021272 16.322460 1.098963 
43.092548 54.436774 336.703309 
65.929158 9.347458 40.245646 
10.340890 64.581113 110.143824 
19.980095 17.814083 5.563222 
0.732807 78.232013 229.612916 
79.315740 32.608040 81.547489 
95.886257 29.350486 83.099213 
8.754864 24.779013 266.300595 
64.388777 81.993437 290.421405 
57.641755 77.155030 32.836964 
62.076104 98.491643 371.535842 
73.778516 42.151480 175.528420 
2.912499 60.455665 94.516041 
38.913591 65.291730 273.634406 
48.666825 7.098421 350.986268 
13.349537 2.011193 125.704734 
83.962511 88.049122 218.563265 
84.044031 2.252504 301.911614 
99.424663 38.462105 339.037345 
78.041289 32.636309 49.905509 
